id,created_at,text
785615926267813888,2016-10-10 23:00:07,Book economy and fly AA's fantastic new business class on the 777-300ER — fares start at just $133 one-way: https://t.co/yYgOgEYDCi
785600832616079360,2016-10-10 22:00:08,Just a few more hours to bid Starpoints (or Marriott Rewards points) for an insane trip to Antarctica: https://t.co/zy0036xBq6
785585723105681408,2016-10-10 21:00:06,Delta's adding a pretty exciting new domestic lie-flat flight: https://t.co/ccAAYcku1m
785570630779285506,2016-10-10 20:00:08,Japan Airlines now makes it especially easy to pick the right seat for this most sought-after view: https://t.co/SsZ01UzCnf
785570139211038720,2016-10-10 19:58:11,Betty Williams won the 1976 Nobel Peace Prize for organizing women against the endless violence… https://t.co/MkyiER3WJA
785555535420465152,2016-10-10 19:00:09,This new Star Alliance partner will add dozens of connecting flight options within China: https://t.co/u8DLwdmdnH
785553160920117248,2016-10-10 18:50:43,@esark33 the residence can- crazy expensive
785553055341129728,2016-10-10 18:50:17,"@lucaspierce @AmericanAir @Delta what was the reason- equipment change? To be fair, Delta doesn't even have 3 cabin first"
785540450820034560,2016-10-10 18:00:12,Check out Etihad's new first-class (and A380 Apartment) amenity kits: https://t.co/t3DwbMpCBG
785525362792931328,2016-10-10 17:00:15,"Buy a full-scale 747, 757 or DC-9 flight simulator for pennies on the dollar: https://t.co/J3ENHXApNc"
785510264737148928,2016-10-10 16:00:15,It’s the last day to transfer Amex MR points to British Airways with a 50% bonus: https://t.co/dgxYDtCqMD
785498880590778368,2016-10-10 15:15:01,Still available — fly nonstop on Emirates from NYC to Milan for just $496 round-trip: https://t.co/nODIc2DH0s
785487581685309440,2016-10-10 14:30:07,A heck of a deal — earn an incredible 45 United miles for every dollar you spend on magazines: https://t.co/bHQYKR4k3O
785469654147796992,2016-10-10 13:18:53,Register now to earn bonus Hyatt points on your next trip to Sin City: https://t.co/PjntDQIVmV
785464928719089668,2016-10-10 13:00:06,"If you’re paying for airfare, these are the 7 credit cards you’ll want to use to earn the greatest return: https://t.co/jnnRIfQhzQ"
785449840364822528,2016-10-10 12:00:09,Thinking about closing a card? There may be a better option: https://t.co/nYm52wDrhL
785356996728029184,2016-10-10 05:51:13,@bauerJB SPG
785298824403095552,2016-10-10 02:00:04,"The British pound hit its 31-year low — with bargain airfares and cheap hotels, it's a fantastic time to go: https://t.co/yQ9Q8emEyx"
785283713609314305,2016-10-10 01:00:01,"It’s historically been close to impossible to go to Antarctica using points — not anymore, thanks to SPG Moments: https://t.co/zy0036xBq6"
785268627159199744,2016-10-10 00:00:04,"With less than three months to go, here are 7 loyalty program tasks you need to complete before the end of the year: https://t.co/PK9BD4fqCX"
785253517040549888,2016-10-09 23:00:02,"TPG's Flight Attendant Insider dishes about dating, relationships and hooking up on the road: https://t.co/2qZsUTao7v"
785238416728346624,2016-10-09 22:00:02,"If you have either of the SPG Amex cards, this is definitely worth checking out: https://t.co/NXs8axBaxC"
785223317632364544,2016-10-09 21:00:02,Lifetime elite status might be easier to earn than you thought: https://t.co/oDDJnir7zl
785208234323812352,2016-10-09 20:00:06,Give your Hilton account a huge boost with these two limited-time credit card offers: https://t.co/GHn73HAF8i
785193133218738177,2016-10-09 19:00:05,There's no one right way to pack a suitcase — but mine is pretty clever: https://t.co/f7Xt77KgFX
785178039697100800,2016-10-09 18:00:07,Honesty's the best policy when it comes to applying for Global Entry: https://t.co/aM9fCSzECq
785162946598936576,2016-10-09 17:00:08,"Livery that looks like BB-8, Yoda stuffed animals and all the other reasons I loved flying on ANA's #StarWars jet: https://t.co/e0Q6WTavC7"
785162095910191104,2016-10-09 16:56:45,In the game of life I choose my team (and restaurants) wisely @ Delaire Graff Estate https://t.co/yGxlScTLZ6
785147841194983424,2016-10-09 16:00:07,An incredible sign-up bonus and a new redemption rebate make the Amex Business Platinum card much more appealing: https://t.co/LVwrTWZvUe
785134834796498944,2016-10-09 15:08:26,I hate long car rides- except along the Cape coast🙌🏼🇿🇦 @ Chapman's Peak https://t.co/mMTB5UEmwp
785132763032657921,2016-10-09 15:00:12,All is not lost if your card application isn't instantly approved: https://t.co/rxdeWPx30b
785117658282807297,2016-10-09 14:00:11,Have you gotten checks in the mail from your credit card issuer? Keep these things in mind before you fill them out:https://t.co/p6p73QtLBU
785102551045672960,2016-10-09 13:00:09,"If you've been thinking about adding a premium travel card, now's a great time to do it: https://t.co/geLEgAwoN0"
785088231733731332,2016-10-09 12:03:15,"A huge milestone — congratulations, @Airbus! https://t.co/b8EOkD0LSE"
785058787002617856,2016-10-09 10:06:15,@alexhapki yes but only if you apply as a new cardholder- upgrades don't count
784921323290058752,2016-10-09 01:00:01,More terrible news for the Samsung Galaxy Note 7: https://t.co/wCdJqiapoa
784906223179042816,2016-10-09 00:00:01,"Singing flight attendants, bags that fly free and other amazing perks you'll only find on @SouthwestAir: https://t.co/asCJa1TPAW"
784891143494311937,2016-10-08 23:00:05,Earn a whole bunch of miles when you donate to breast cancer research: https://t.co/XCqaq0f2gD
784876049523847168,2016-10-08 22:00:07,"Save hundreds of dollars and earn thousands of points on hotels, airfare and more with these latest Amex Offers: https://t.co/oShQmGrh2w"
784860963962916868,2016-10-08 21:00:10,10 strange cases where hotels gave guests exactly what they asked for — a framed photo of Jeff Goldblum? https://t.co/d6ATQSruHr
784845841571778561,2016-10-08 20:00:05,You'll soon be able to stay connected onboard select Air France and KLM flights: https://t.co/OxWGaAyJuG
784819823368867840,2016-10-08 18:16:41,@StateofDuke @MarriottResorts @sheratonhotels depends on the property
784818891079946240,2016-10-08 18:12:59,@bigjeffm it's one of my favorite cities
784818851334778881,2016-10-08 18:12:50,Today on TPG Snapchat- hanging with @Bettywilliams76 at @PeaceJam and then chilling with penguins at Boulder Beach… https://t.co/BCz3E3TuKN
784816743784919041,2016-10-08 18:04:27,Squeeze a cheek and make some room for me! @ Boulders Beach Penguin Sanctuary - Table Mountain… https://t.co/XdKWv7fz28
784815632667639808,2016-10-08 18:00:02,"Here's why you should head to Brighton, a seaside city full of character, on your next trip to the UK: https://t.co/nivYe7PUX5"
784800542694313984,2016-10-08 17:00:04,I joined one of Japan's most famous sushi chefs for a behind-the-scenes tour of the legendary Tsukiji Fish Market: https://t.co/z8pXa0rvkS
784785457922002944,2016-10-08 16:00:08,These luxury-style glass cabins allow you to unplug and be totally immersed in the New Zealand wilderness: https://t.co/ZpVpVgm0z0
784770375221596160,2016-10-08 15:00:12,Who's ready for an adrenaline adventure? Try these 8 action-packed activities on your next trip to Hawaii: https://t.co/l8neuoKJzp
784755257720967168,2016-10-08 14:00:08,Jen gives up her first-class suite in Emirates' latest A380 ad: https://t.co/WW4hkmKjXx
784743903106772994,2016-10-08 13:15:00,Delta and Hilton are teaming up to offer MQMs and double miles: https://t.co/o0IOINMicC
784735323817259008,2016-10-08 12:40:55,Watch Cathay Pacific’s 747 low-altitude Victoria Harbour flyover from earlier today: https://t.co/3XyFwTxPUZ
784725065355014144,2016-10-08 12:00:09,"This month's top card sign-up offers, 7 tasks to complete in 2016, earn extra bonus miles and more from this week: https://t.co/Aiu9Bv9Uoc"
784558957197164545,2016-10-08 01:00:06,"No, your ""designer"" knife can't fly — even if it's pink: https://t.co/F8c0tfGU3V"
784543877843869696,2016-10-08 00:00:11,Here's another opportunity to fly a United 777 without leaving the US: https://t.co/uo4zUxfiit
784528762998231041,2016-10-07 23:00:07,Who wants to come hang out with the TPG team in New York City? https://t.co/Bih82VRjUw
784513645673746432,2016-10-07 22:00:03,May the force be with you! Here's what it's like to fly on ANA's #StarWars jet from Tokyo to LA: https://t.co/e0Q6WTavC7
784502309216591873,2016-10-07 21:15:00,"Attention Pokémon Go fans — from hidden ""gyms"" to Poké-packages, here are 4 ways hotels can help you up your game: https://t.co/KifdBplQiN"
784490996964794368,2016-10-07 20:30:03,Earn bonus miles when you donate to hurricane relief: https://t.co/xedgJoYXsA
784479662999150592,2016-10-07 19:45:01,"Fortunately nobody was injured, but that doesn't make this video any less disturbing to watch: https://t.co/PVj76PSRAS"
784468404107251712,2016-10-07 19:00:16,TAP Portugal's finally taking a much-needed step to improve long-haul biz-class travel: https://t.co/DdXLbNw1AR
784453303077707776,2016-10-07 18:00:16,Another great reason to avoid using cash whenever possible: https://t.co/GqpI87H43B
784449960494243840,2016-10-07 17:46:59,"South African Airways A340 business class ain't the most private or cutting edge, but it's lie… https://t.co/O45JTa81dv"
784438938060468225,2016-10-07 17:03:11,Free Lyft rides in select cities this weekend — including existing customers: https://t.co/UziZ0KC7KU
784438859513917441,2016-10-07 17:02:52,Get a free Citi Bike day pass: https://t.co/ZGvXENR9IB
784430612308381696,2016-10-07 16:30:06,With this Delta sale you can fly to Japan for less than the cost of some economy awards within the US: https://t.co/kpV5gPFLZK
784419270813888512,2016-10-07 15:45:02,Wyndham's credit cards now come with instant elite status and other perks: https://t.co/y6MH3AJFKC
784414274735091716,2016-10-07 15:25:11,"""I have reached the stage in life when I am closer to the departure than arrivals hall,"" -… https://t.co/wWk2FPmTiX"
784407990099062784,2016-10-07 15:00:13,It's a very good day to be a Canadian: https://t.co/tUUJoyTaGr
784392896606711808,2016-10-07 14:00:14,A pretty awesome contest from ANA — definitely worth checking out if you're an A380 fan: https://t.co/pJPYrtq3hr
784377785791807488,2016-10-07 13:00:11,Get instant SPG and Marriott elite status with these 6 credit cards: https://t.co/pAatt4sm0q
784362650482446337,2016-10-07 12:00:03,"For the most part, intra-Europe business class is pretty terrible — but there are definitely a few exceptions: https://t.co/UR1YXakSmz"
784318331868164096,2016-10-07 09:03:56,Congrats Colombian President Santos for winning the 2016 @NobelPrize for Peace. Let's hope the peace process continues for all
784227346186461184,2016-10-07 03:02:24,Anything look familiar?? https://t.co/T8jDATVDKY
784211649171329024,2016-10-07 02:00:01,One of the world's smallest airlines is doubling down on cheap business-class flights to Europe: https://t.co/UKawHlGC6q
784196547856637953,2016-10-07 01:00:01,Watch as China’s latest engineering marvel effortlessly lifts cargo ships hundreds of feet into the air: https://t.co/8JzvmyKt8M
784181487436312576,2016-10-07 00:00:10,Earn a ton of bonus Delta miles with these two limited-time credit card offers: https://t.co/T9khO7gZnV
784166376449585152,2016-10-06 23:00:07,Keep an eye out for Kate the next time you fly EasyJet: https://t.co/JEtBrCJwry
784149707375333377,2016-10-06 21:53:53,We found 11 more flights where you can fly AA’s new lie-flat business class for the price of coach: https://t.co/yYgOgEYDCi
784138661600296961,2016-10-06 21:10:00,Who doesn't need socks with 747s on them?! + All TPG proceeds go to #PointsForPeace  https://t.co/aYO9DyqKl5 @HUEofficial
784136194368024576,2016-10-06 21:00:11,Our Star Alliance neighbor to the north now offers a pretty neat free program for kids: https://t.co/qKQxZefkai
784121096740085760,2016-10-06 20:00:12,If you'll be in Hong Kong over the weekend don't miss this final opportunity to see Cathay Pacific's 747: https://t.co/m7VvSgdQPX
784107527805874176,2016-10-06 19:06:17,"If you ask me, there's no bad time of year to visit Cape Town ❤️🇿🇦 @ V &amp; A Waterfront https://t.co/jcxkC8OChN"
784096720258945024,2016-10-06 18:23:20,A great deal on Emirates' nonstop A380 service to Italy — fares from $496 round-trip through May 2017: https://t.co/9vWoIrOod9
784090916566863872,2016-10-06 18:00:16,New on #TPGtv: flying first class on ANA's Star Wars jet for (almost) free: https://t.co/Be44JMhS7k
784075779109822464,2016-10-06 17:00:07,"If you have either of the SPG Amex cards, this is definitely worth checking out: https://t.co/NXs8axBaxC"
784060711987064832,2016-10-06 16:00:15,Southwest flights are much more appealing when you don't have to pay for them: https://t.co/vzAPN9g6fP
784045610693308418,2016-10-06 15:00:15,Buy points for just 0.5 cents each with Hilton's latest promotion: https://t.co/vwdlKuC54V
784038003157065728,2016-10-06 14:30:01,"With less than three months to go, here are 7 loyalty program tasks you need to complete before the end of the year: https://t.co/PK9BD4fqCX"
784030483340365826,2016-10-06 14:00:08,There's no one right way to pack a suitcase — but mine is pretty clever #HowIHUE: https://t.co/f7Xt77KgFX
784022909505286145,2016-10-06 13:30:02,This hurricane's wreaking havoc before it even hits the ground: https://t.co/Lsgh29zkJl
784015468424073216,2016-10-06 13:00:28,An incredible sign-up bonus and a new redemption rebate make the Amex Business Platinum card much more appealing: https://t.co/LVwrTWHUvE
784000286033534976,2016-10-06 12:00:08,"The British pound just hit its 31-year low — with low airfares and cheap hotels, it's a fantastic time to go: https://t.co/yQ9Q8emEyx"
783834173752520705,2016-10-06 01:00:04,Google now tells you whether you should book a flight now — or wait: https://t.co/A6CrgzZIx7
783819082042793984,2016-10-06 00:00:06,These 7 credit cards will earn you the best return as a Starwood or Marriott guest: https://t.co/uAyi8tYBtf
783803985023029248,2016-10-05 23:00:07,"This month's most interesting new airline routes, including a surprising new nonstop flight to Europe: https://t.co/VaYHo1V8mn"
783788869493764096,2016-10-05 22:00:03,The Tsukiji Fish Market is sensory overload — and I got to tour it with one of Tokyo's most talented sushi chefs: https://t.co/z8pXa0rvkS
783773804392701952,2016-10-05 21:00:11,Get at least 3 United miles per dollar spent on Airbnb stays — on top of your regular rewards: https://t.co/izB9LWXWQZ
783766223125221379,2016-10-05 20:30:03,Delta and Hilton are teaming up to offer MQMs and double miles: https://t.co/o0IOINMicC
783756870083162112,2016-10-05 19:52:53,Spectacular fares from a handful of US cities to the Caribbean — West Coast included: https://t.co/jJrm15ZRUh
783747337390743552,2016-10-05 19:15:01,"Spirit, Frontier and Ryanair may be tempting, but saving on the fare could end up costing you more in the long run: https://t.co/tevNTyDPDy"
783736022592917504,2016-10-05 18:30:03,You can get a pretty fantastic return with Hyatt's latest buy points promo: https://t.co/LoHE0vkVs1
783725357731946496,2016-10-05 17:47:40,More terrible news for the Samsung Galaxy Note 7: https://t.co/wCdJqiapoa
783717143133032449,2016-10-05 17:15:02,Those big United MileagePlus changes kick in tomorrow — it’s your very last chance to book these awards: https://t.co/O4WOLGNnZB
783709593176158209,2016-10-05 16:45:02,We'll be joining a very special Singapore Airlines flight next week — here's how to follow along: https://t.co/LdPTGYiDtQ
783702104523149313,2016-10-05 16:15:16,"An incredible JetBlue sale, with one-way fares starting at $33 or 1,500 points — book quickly: https://t.co/cFmdhFp62W"
783694489558790144,2016-10-05 15:45:01,It'll soon be much easier to claim missing miles with a handful of carriers: https://t.co/7I7P6qOqWf
783691135986302977,2016-10-05 15:31:41,@steveverola nope
783690759597883393,2016-10-05 15:30:12,"""Fairly short flying time to Johannesburg- just 14 hours and 5 minutes. And don't worry the hurricanes shouldn't affect us"" 😜✈️🇿🇦"
783683214237773824,2016-10-05 15:00:13,Don't miss these great discounts if you're booking an AA award ticket: https://t.co/rGt4S6XAWk
783674445982412800,2016-10-05 14:25:22,Ain't she a beauty? 🇿🇦🇿🇦🇿🇦 So excited to get back to one of my favorite countries in the world… https://t.co/neVqU99hf9
783673490507345920,2016-10-05 14:21:34,RT @Emm_McNutt: Heading to Cape Town via Johannesburg today with @thepointsguy on this @flysaa A340-600! Couldn't be more excited! https://…
783667627944140800,2016-10-05 13:58:16,Jen gives up her first-class suite in Emirates' latest A380 ad: https://t.co/WW4hkmKjXx
783664229006073857,2016-10-05 13:44:46,Taking this big bird JFK-Johannesburg -cPT in biz class today. Just 75k Aeroplan (transferred instantly from Amex)… https://t.co/ZPYdI4tkFy
783652996429156354,2016-10-05 13:00:08,"If you've been thinking about adding a premium travel card, now's a great time to do it: https://t.co/geLEgAwoN0"
783637890634883072,2016-10-05 12:00:07,Starwood and Marriott both got a huge boost in my points and miles valuations for October: https://t.co/9cdfM8Yebe
783506643925495808,2016-10-05 03:18:35,@johnrtworld thanks! One of my favorite episodes to shoot
783506523775533057,2016-10-05 03:18:06,@gafero have to - no. Is it nice? Sure.
783471781667409920,2016-10-05 01:00:03,"At just 3,000 points per night, this 5-star Le Meridien is a fantastic value in Marrakesh: https://t.co/bBs933CNGi"
783463878722146305,2016-10-05 00:28:39,Big improvements make the Amex Platinum card a much more compelling option for some key purchases: https://t.co/TkQbpOli4v
783463330971123712,2016-10-05 00:26:28,Great meeting her- you guys are points pros! https://t.co/nlcSct1tg4
783456675193769984,2016-10-05 00:00:01,The Marriott/Starwood merger opens up some very compelling redemption options when you transfer to SPG: https://t.co/cvaudH2tJt
783448745434161152,2016-10-04 23:28:31,@PureClassTravel and you couldn't pay me to fly coach to Asia! But get your point- value is personal.
783441602425479168,2016-10-04 23:00:08,"How I got more than $7,000 in value from my Chase Sapphire Reserve sign-up bonus (with points to spare): https://t.co/bXVmVITxaF"
783426487227604992,2016-10-04 22:00:04,"It’s historically been close to impossible to go to Antarctica using points — not anymore, thanks to SPG Moments: https://t.co/zy0036xBq6"
783411410621521920,2016-10-04 21:00:10,"Save hundreds of dollars and earn thousands of points on hotels, airfare and more with these latest Amex Offers: https://t.co/oShQmGrh2w"
783404612019625984,2016-10-04 20:33:09,"You've seen my favorite spots in Japan on TPGtv. Now, see them for yourself — win a trip to Tokyo from @UniqloUSA: https://t.co/msWpQ6UTSs"
783384657639321600,2016-10-04 19:13:51,Big news — select Amex cards will soon let you earn a whopping 5x points on airfare! https://t.co/xkSS31QP3j
783379400507043840,2016-10-04 18:52:58,"Fly in comfort on Air New Zealand to Australia at a big discount, with fares starting at $993 round-trip: https://t.co/pJhONXcyAQ"
783373642491006976,2016-10-04 18:30:05,A hurricane's now on its way to Florida — might be time to consider changing your flights: https://t.co/z2YJVbIX8s
783366117066547200,2016-10-04 18:00:11,Don't miss this latest Amex Offer if you're planning a trip to Japan or beyond: https://t.co/RcHlH6NDZk
783351035305668608,2016-10-04 17:00:15,"New on #TPGtv: Everything you need to know about shopping for, making and eating sushi in Tokyo: https://t.co/91ZIygYKPb"
783343434102779904,2016-10-04 16:30:03,Save a ton on Hilton's most appealing European properties when you book by October 10: https://t.co/D2dffB3rVC
783335907390730240,2016-10-04 16:00:08,"Traveling through Dulles Airport anytime soon? Stop by Turkish Airlines' new lounge, its first in the US: https://t.co/iY2iRGaX8C"
783334133368033281,2016-10-04 15:53:05,.@marinabytheseaa we have a video view of the @FlyANA_official Star Wars jet coming this week- stay tuned!
783320838527254528,2016-10-04 15:00:15,"The SPG Amex card is still available with a 25,000-point bonus — here's how to get it: https://t.co/NSEZ9IM6HZ"
783313227564187649,2016-10-04 14:30:01,Hilton's fall bonus points promo just got a whole lot more appealing: https://t.co/RXZVtXTXKn
783305501429800960,2016-10-04 13:59:19,"Another fantastic Southwest sale, with fares starting at $44 or 2,000 points each way: https://t.co/nYzJ1pE0Tj"
783291062529978368,2016-10-04 13:01:56,Going on @cheddar live from the NY Stock Exchange to give holiday travel tips around 9:20am. Tune in! ✈️✈️
783290597046050816,2016-10-04 13:00:05,"If you're looking for a big sign-up bonus, these are the 10 cards to consider adding right now: https://t.co/kNn9tvLolZ"
783287450974183424,2016-10-04 12:47:35,@dan1983p we have tons of Tokyo content including a new #tpgtv episode coming out today about tsukiji fish market. Sushi Ichi is amazing
783287282719686656,2016-10-04 12:46:55,@karacityofroses 70k miles and solid perks.. definitely a good option for those who fly delta or need to boost balance
783275485505564672,2016-10-04 12:00:02,Following these 5 steps can go a long way to helping you avoid credit card fraud: https://t.co/eY9ag4Yrxh
783254288877453312,2016-10-04 10:35:49,@realmoe0 for me about 12 days https://t.co/m3giXU1p3A
783251267351175168,2016-10-04 10:23:48,Make it rain points ✈️✈️ https://t.co/GPIqIikAfM
783251127945035776,2016-10-04 10:23:15,@firefighterAB @Perrier @FIJIWater @redbull @Starbucks I have a mini fridge in my master as well #stayhydrated #lazy
783251011200774144,2016-10-04 10:22:47,RT @MeshellDavis: @thepointsguy is my spirit animal
783250941965242368,2016-10-04 10:22:31,@Ignacso yes but you need a us address and social sec number
783109402668638209,2016-10-04 01:00:05,"With a suite upgrade and a phenomenal rate, Hyatt Diamond comes to the rescue yet again — this time in Belgrade: https://t.co/CE1CwdT4B8"
783101324305072128,2016-10-04 00:27:59,"Pretty cool charity auction to experience @JetBlue pilot training! 
https://t.co/R6tfXL2ixH"
783094316872769536,2016-10-04 00:00:08,You can now get 3 Marriott points for every 1 Starpoint— here's when and why to transfer: https://t.co/2qEjzXZR2M
783079185421963265,2016-10-03 23:00:01,"Need a bed, shower or just free Wi-Fi at the airport? You'll find that and more at these top Priority Pass lounges: https://t.co/hJkpVwyBfP"
783064105317826560,2016-10-03 22:00:05,Just a few more days to score a big bonus when you convert Amex points to Avios: https://t.co/dgxYDtCqMD
783063410137190400,2016-10-03 21:57:20,These streets will inspire you @ Lower Manhattan https://t.co/EClF8JZk1j
783049025167630337,2016-10-03 21:00:10,"If you have Amex points to spare, this could be a good option for business-class awards to Europe: https://t.co/27Xcb1HnW2"
783033904517177344,2016-10-03 20:00:05,Earn a whole bunch of miles when you donate to breast cancer research: https://t.co/XCqaq0f2gD
783022562502520832,2016-10-03 19:15:01,Would you consider flying long-haul without access to Wi-Fi?  https://t.co/OxWGaAyJuG
783010549051199488,2016-10-03 18:27:17,Give your Hilton account a huge boost with these two limited-time credit card offers: https://t.co/GHn73HAF8i
782999248107364352,2016-10-03 17:42:22,@rbs1482 wouldn't you want freedom unlimited? 1.5 points on everything then use Reserve for 3x dining and travel? When would u use other Sap
782999188430651392,2016-10-03 17:42:08,Headed to the Caribbean soon? You'll probably want to change your flight: https://t.co/AbAYXEWVRq
782998982616309761,2016-10-03 17:41:19,RT @killresortfees: @pedrojlami @thepointsguy @FTC #FTC @SenDeanHeller Resort fees are a total scam. You can refuse to pay https://t.co/2oM…
782998951930781696,2016-10-03 17:41:12,RT @killresortfees: @pedrojlami @thepointsguy @FTC #FTC @SenDeanHeller To learn more about scam resort fees https://t.co/hrVyDinf3e
782997116536823809,2016-10-03 17:33:54,"@MXJ0114 yes l, in general unless they book bulk/discount fares. Always ask to see fare class before buying"
782988656512380928,2016-10-03 17:00:17,Get ready for a much tighter squeeze in economy on one of our favorite Asian airlines: https://t.co/kl8ludIAvv
782973539548749825,2016-10-03 16:00:13,"The shift from Amex to Visa has been a boon for Costco, too: https://t.co/97OnY4dIi7"
782966524407525377,2016-10-03 15:32:20,Fly the Hello Kitty plane to Asia on the cheap! https://t.co/Fc3VGvIAtc
782958418730496000,2016-10-03 15:00:08,Big changes are coming to United this week — it’s your last chance to book certain awards: https://t.co/3fd9ej7TZI
782950044311760896,2016-10-03 14:26:51,"Bummed that winter's on the way? Well, it's always hot in Cancun: https://t.co/67Is0SWuQ1"
782936034837266432,2016-10-03 13:31:11,Book economy and fly AA's fantastic new business class on the 777-300ER — fares start at just $133 one-way: https://t.co/yYgOgEYDCi
782928239689764865,2016-10-03 13:00:13,"Does it make sense to get (and keep) the Chase Sapphire Reserve card, despite the high annual fee? We do the math: https://t.co/2DBDSQAkht"
782913098466234369,2016-10-03 12:00:03,See how one reader used points and elite status from a credit card to score an incredible D.C. hotel stay: https://t.co/XwZFWKIDnD
782754549228445697,2016-10-03 01:30:02,Looking to earn as many Chase UR points as possible? These are the 4 cards you need to have: https://t.co/yZK9ZhJR11 https://t.co/vst2ZOO0oS
782740987420422144,2016-10-03 00:36:08,"@otoro7 Aria was terrible last time I was here, though I did do well"
782736177853935616,2016-10-03 00:17:01,"Is there anywhere good to gamble in Vegas that is non-smoking? I love blackjack, but hate cancer 😤"
782731908031455232,2016-10-03 00:00:03,"If this isn't your first step whenever you shop online, you're leaving valuable miles on the table: https://t.co/jDUjOb1ogv"
782709246777372672,2016-10-02 22:30:01,Earn a ton of bonus Delta miles with these two limited-time credit card offers: https://t.co/T9khO7gZnV
782690686856376321,2016-10-02 21:16:16,"""Travel is the only expense that makes you richer"" 

https://t.co/cUAA7EPJAB?"
782686599205183488,2016-10-02 21:00:01,Planning a trip to New Orleans? Here are 10 tips for visiting NOLA you probably won’t find in a guidebook: https://t.co/I4r5CxORk0
782666583072059392,2016-10-02 19:40:29,@MattyK18 never been but you can't go wrong with either from what I've heard. Edge to @stregisbali because you can earn tons of @spg
782666452092329985,2016-10-02 19:39:58,No more phony hotel resort fees #TPG4President
782666362007072768,2016-10-02 19:39:36,Continuing my presidential campaigning.. @Nespresso or similar in every hotel room! #TPG4president
782663952194949120,2016-10-02 19:30:02,Google now tells you whether you should book a flight now — or wait: https://t.co/A6CrgzZIx7
782658921659981825,2016-10-02 19:10:02,@thatpensguy Book using Singapore KrisFlyer miles- so easy to get them from Amex/Chase/Citi/ SPG https://t.co/Cyd0DckPcb
782656794845786112,2016-10-02 19:01:35,@mstocker_ @spetrossov @JetSmarter interesting. Shoot me your feedback brian@thepointsguy.com - seem like others having similar issues
782655625163452416,2016-10-02 18:56:56,@mstocker_ @spetrossov @JetSmarter Yikes- what was your experience? With me they're trying to deny me referral credits. Shady
782654916749725696,2016-10-02 18:54:07,Hey @spetrossov I'm having a really bad experience as a @JetSmarter member- can we connect on the issue?
782643336444125184,2016-10-02 18:08:06,RT @worldtravelista: 🙋🏼Fave @thepointsguy post would be the AMAZING $225 RT NZ deal. And...snapchatting w TPG while we both were there! 😍🍾…
782641306195460096,2016-10-02 18:00:02,"Category bonuses can earn you lots of extra points, but it's important to know what's covered: https://t.co/TXnssdrqnj"
782618650310217728,2016-10-02 16:30:01,New York's finally replacing that Midtown transit hellhole we all love to hate: https://t.co/Nfc3NrakWK
782596006538084357,2016-10-02 15:00:02,You don't need to stay a ton of nights to earn top-tier hotel elite status: https://t.co/vlTc544euh
782582687739457536,2016-10-02 14:07:07,"Score some exceptional redemptions with this transfer bonus, such as 30,500 Citi points for RT business to Europe! https://t.co/nmPakfsptv"
782573352997167104,2016-10-02 13:30:01,Delta's going to start letting you earn and redeem miles with a very interesting new partner: https://t.co/99wZdVCxTH
782550720302059521,2016-10-02 12:00:05,Learn how to get even more out of your points and free night certificates for hotel stays: https://t.co/hKhZiItrGt
782472321273466880,2016-10-02 06:48:33,"Nailed it!
@celinedion Vegas show is still on 🔥 after 15 years. Fun mix of classics and new… https://t.co/boFelMpIv9"
782392158351269888,2016-10-02 01:30:01,Is your Thanksgiving travel still not booked? Follow these tips to save on your flights: https://t.co/HAMYTMlwqd
782387512232677376,2016-10-02 01:11:33,I'm all rainbows and unicorns because I'm about to meet @celinedion in 40 minutes. Peep the… https://t.co/A76yYWCf1R
782369530538434560,2016-10-02 00:00:06,"Attention solo travelers — skip those pesky ""single supplement"" fees by following these 5 easy tips: https://t.co/zlyctCvbpH"
782346860459458561,2016-10-01 22:30:01,These 7 credit cards will earn you the best return as a Starwood or Marriott guest: https://t.co/uAyi8tYBtf
782328695218253824,2016-10-01 21:17:50,RT @thelumineers: @thepointsguy 👊🏼
782324238350884864,2016-10-01 21:00:07,Did you know NYC's Waldorf Astoria is home to a secret train (and station) once used by FDR? https://t.co/r6H6vU6a7h
782301563087749120,2016-10-01 19:30:01,"This month's most interesting new airline routes, including a surprising new nonstop flight to Europe: https://t.co/VaYHo1V8mn"
782297407161634817,2016-10-01 19:13:30,@Dmaemone @GavinDeGraw likewise- I will take you up on that! And if you need points help you know who to reach out to. Safe travels!
782294519601442816,2016-10-01 19:02:02,Musicians need points too! Welcome to the club as well @thelumineers ✈️🎤✈️
782293553355513857,2016-10-01 18:58:12,You're having a good Saturday when @GavinDeGraw follows you! Welcome to the club- I bet you travel more than me✈️✈️
782293389953802240,2016-10-01 18:57:33,@kraig31 😜it's not really raging.. more musing? I'm happy I swear
782293264409825280,2016-10-01 18:57:03,RT @jennpurtweet: @thepointsguy So much great advice over the years but one I've valued most: Citi Prestige and how to maximize all its ben…
782292857885294592,2016-10-01 18:55:26,RT @engineerfun: @ThePointsGuy Your 2016 post about the wonders of CSP and UR points kickstarted my rewards journey. https://t.co/HCEvGwlbE…
782278942891790336,2016-10-01 18:00:08,These 10 airport hotels let you spend the night near the runway — and see it from your room: https://t.co/YXyKTdkQj7
782276808179941376,2016-10-01 17:51:39,@GWIL34 @united better hurry https://t.co/tOxKolZk9d
